#ct [m], X [m], BetaX [rad], Y [m], BetaY [rad], Z [m], BetaZ [rad], Bx [T], By [T], Bz [T]
0.0	0.0	0.0	0.0	0.0	-1.0234	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0229344534520983	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0224689069041966	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0220033603562948	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.021537813808393	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0210722672604913	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0206067207125895	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0201411741646877	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.019675627616786	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0192100810688842	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0187445345209825	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0182789879730807	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.017813441425179	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0173478948772772	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0168823483293754	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0164168017814736	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0159512552335719	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0154857086856701	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0150201621377684	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0145546155898666	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0140890690419648	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.013623522494063	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0131579759461613	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0126924293982595	0.9999999854930839	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-1.0122268828503578	0.9999999854930839	0.0	0.0	0.0
